년,월,국적지역,입국자수
2023,8,스위스,1760
2023,9,스위스,2115
2023,10,스위스,2328
2023,11,스위스,1212
2023,12,스위스,909
2024,1,스위스,1026
2024,2,스위스,1031
2024,3,스위스,2702
2024,4,스위스,3060
2024,5,스위스,2502
2024,6,스위스,1826
2024,7,스위스,2745
2024,8,스위스,2383
2024,9,스위스,2801
2024,10,스위스,3350
2024,11,스위스,1657
2024,12,스위스,1171
2023,1,스페인,1303
2023,2,스페인,1352
2023,3,스페인,2571
2023,4,스페인,3347
2023,5,스페인,2471
2023,6,스페인,2397
2023,7,스페인,3651
2023,8,스페인,5468
2023,9,스페인,3556
2023,10,스페인,3772
2023,11,스페인,3325
2023,12,스페인,1877
2024,1,스페인,1767
2024,2,스페인,1821
2024,3,스페인,4811
2024,4,스페인,3777
2024,5,스페인,3594
2024,6,스페인,3418
2024,7,스페인,4271
2024,8,스페인,7181
2024,9,스페인,5004
2024,10,스페인,5427
2024,11,스페인,4198
2024,12,스페인,2505
2023,1,슬로바키아,172
2023,2,슬로바키아,150
2023,3,슬로바키아,291
2023,4,슬로바키아,315
2023,5,슬로바키아,253
2023,6,슬로바키아,321
2023,7,슬로바키아,466
2023,8,슬로바키아,291
2023,9,슬로바키아,297
2023,10,슬로바키아,396
2023,11,슬로바키아,338
2023,12,슬로바키아,182
2024,1,슬로바키아,281
2024,2,슬로바키아,201
2024,3,슬로바키아,386
2024,4,슬로바키아,494
2024,5,슬로바키아,528
2024,6,슬로바키아,392
2024,7,슬로바키아,434
2024,8,슬로바키아,514
2024,9,슬로바키아,538
2024,10,슬로바키아,502
2024,11,슬로바키아,312
2024,12,슬로바키아,305
2023,1,슬로베니아,70
2023,2,슬로베니아,64
2023,3,슬로베니아,111
2023,4,슬로베니아,208
2023,5,슬로베니아,127
2023,6,슬로베니아,153
2023,7,슬로베니아,590
2023,8,슬로베니아,167
2023,9,슬로베니아,179
2023,10,슬로베니아,222
2023,11,슬로베니아,138
2023,12,슬로베니아,69
2024,1,슬로베니아,137
2024,2,슬로베니아,138
2024,3,슬로베니아,193
2024,4,슬로베니아,283
2024,5,슬로베니아,222
2024,6,슬로베니아,171
2024,7,슬로베니아,184
2024,8,슬로베니아,219
2024,9,슬로베니아,234
2024,10,슬로베니아,238
2024,11,슬로베니아,161
2024,12,슬로베니아,106
2023,1,시리아,154
2023,2,시리아,133
2023,3,시리아,195
2023,4,시리아,134
2023,5,시리아,229
2023,6,시리아,275
2023,7,시리아,246
2023,8,시리아,273
2023,9,시리아,248
2023,10,시리아,181
2023,11,시리아,237
2023,12,시리아,130
2024,1,시리아,189
2024,2,시리아,212
2024,3,시리아,247
2024,4,시리아,246
2024,5,시리아,208
2024,6,시리아,185
2024,7,시리아,173
2024,8,시리아,238
2024,9,시리아,275
2024,10,시리아,238
2024,11,시리아,175
2024,12,시리아,130
2023,1,시에라리온,5
2023,2,시에라리온,5
2023,3,시에라리온,3
2023,4,시에라리온,16
2023,5,시에라리온,9
2023,6,시에라리온,3
2023,7,시에라리온,11
2023,8,시에라리온,17
2023,9,시에라리온,9
2023,10,시에라리온,1
2023,11,시에라리온,8
2023,12,시에라리온,3
2024,1,시에라리온,6
2024,2,시에라리온,8
2024,3,시에라리온,10
2024,4,시에라리온,12
2024,5,시에라리온,32
2024,6,시에라리온,7
2024,7,시에라리온,8
2024,8,시에라리온,16
2024,9,시에라리온,22
2024,10,시에라리온,6
2024,11,시에라리온,14
2024,12,시에라리온,6
2023,1,싱가포르,13404
2023,2,싱가포르,12217
2023,3,싱가포르,34403
2023,4,싱가포르,31210
2023,5,싱가포르,30642
2023,6,싱가포르,35449
2023,7,싱가포르,13424
2023,8,싱가포르,15170
2023,9,싱가포르,27000
2023,10,싱가포르,34795
2023,11,싱가포르,44540
2023,12,싱가포르,56482
2024,1,싱가포르,14098
2024,2,싱가포르,15355
2024,3,싱가포르,38954
2024,4,싱가포르,32556
2024,5,싱가포르,37384
2024,6,싱가포르,34226
2024,7,싱가포르,14151
2024,8,싱가포르,17369
2024,9,싱가포르,26113
2024,10,싱가포르,40940
2024,11,싱가포르,43682
2024,12,싱가포르,61661
2023,1,아랍에미리트연합,339
2023,2,아랍에미리트연합,433
2023,3,아랍에미리트연합,539
2023,4,아랍에미리트연합,480
2023,5,아랍에미리트연합,695
2023,6,아랍에미리트연합,890
2023,7,아랍에미리트연합,941
2023,8,아랍에미리트연합,616
2023,9,아랍에미리트연합,531
2023,10,아랍에미리트연합,730
2023,11,아랍에미리트연합,620
2023,12,아랍에미리트연합,744
2024,1,아랍에미리트연합,500
2024,2,아랍에미리트연합,572
2024,3,아랍에미리트연합,253
2024,4,아랍에미리트연합,982
2024,5,아랍에미리트연합,1020
2024,6,아랍에미리트연합,764
2024,7,아랍에미리트연합,1109
2024,8,아랍에미리트연합,684
2024,9,아랍에미리트연합,630
2024,10,아랍에미리트연합,840
2024,11,아랍에미리트연합,774
2024,12,아랍에미리트연합,1002
2023,1,아르메니아,9
2023,2,아르메니아,3
2023,3,아르메니아,15
2023,4,아르메니아,29
2023,5,아르메니아,35
2023,6,아르메니아,25
2023,7,아르메니아,42
2023,8,아르메니아,61
2023,9,아르메니아,38
2023,10,아르메니아,43
2023,11,아르메니아,25
2023,12,아르메니아,10
2024,1,아르메니아,22
2024,2,아르메니아,16
2024,3,아르메니아,33
2024,4,아르메니아,36
2024,5,아르메니아,26
2024,6,아르메니아,25
2024,7,아르메니아,27
2024,8,아르메니아,38
2024,9,아르메니아,55
2024,10,아르메니아,39
2024,11,아르메니아,22
2024,12,아르메니아,22
2023,1,아르헨티나,264
2023,2,아르헨티나,220
2023,3,아르헨티나,482
2023,4,아르헨티나,494
2023,5,아르헨티나,518
2023,6,아르헨티나,323
2023,7,아르헨티나,454
2023,8,아르헨티나,335
2023,9,아르헨티나,518
2023,10,아르헨티나,641
2023,11,아르헨티나,471
2023,12,아르헨티나,310
2024,1,아르헨티나,449
2024,2,아르헨티나,394
2024,3,아르헨티나,716
2024,4,아르헨티나,848
2024,5,아르헨티나,712
2024,6,아르헨티나,499
2024,7,아르헨티나,572
2024,8,아르헨티나,588
2024,9,아르헨티나,792
2024,10,아르헨티나,913
2024,11,아르헨티나,533
2024,12,아르헨티나,401
2023,1,아이슬란드,21
2023,2,아이슬란드,19
2023,3,아이슬란드,34
2023,4,아이슬란드,58
2023,5,아이슬란드,87
2023,6,아이슬란드,76
2023,7,아이슬란드,221
2023,8,아이슬란드,75
2023,9,아이슬란드,58
2023,10,아이슬란드,66
2023,11,아이슬란드,50
2023,12,아이슬란드,19
2024,1,아이슬란드,46
2024,2,아이슬란드,20
2024,3,아이슬란드,88
2024,4,아이슬란드,68
2024,5,아이슬란드,56
2024,6,아이슬란드,85
2024,7,아이슬란드,59
2024,8,아이슬란드,51
2024,9,아이슬란드,73
2024,10,아이슬란드,71
2024,11,아이슬란드,75
2024,12,아이슬란드,23
2023,1,아이티,3
2023,2,아이티,2
2023,3,아이티,7
2023,4,아이티,6
2023,5,아이티,12
2023,6,아이티,4
2023,7,아이티,36
2023,8,아이티,5
2023,9,아이티,11
2023,10,아이티,8
2023,11,아이티,12
2023,12,아이티,4
2024,1,아이티,4
2024,2,아이티,8
2024,3,아이티,11
2024,4,아이티,8
2024,5,아이티,6
2024,6,아이티,12
2024,7,아이티,7
2024,8,아이티,17
2024,9,아이티,15
2024,10,아이티,16
2024,11,아이티,5
2024,12,아이티,6
2023,1,아일랜드,537
2023,2,아일랜드,447
2023,3,아일랜드,788
2023,4,아일랜드,1040
2023,5,아일랜드,851
2023,6,아일랜드,824
2023,7,아일랜드,1064
2023,8,아일랜드,838
2023,9,아일랜드,901
2023,10,아일랜드,1048
2023,11,아일랜드,735
2023,12,아일랜드,518
2024,1,아일랜드,619
2024,2,아일랜드,610
2024,3,아일랜드,1312
2024,4,아일랜드,1300
2024,5,아일랜드,1273
2024,6,아일랜드,1093
2024,7,아일랜드,1000
2024,8,아일랜드,1070
2024,9,아일랜드,1268
2024,10,아일랜드,1467
2024,11,아일랜드,1023
2024,12,아일랜드,666
2023,1,아제르바이잔,72
2023,2,아제르바이잔,154
2023,3,아제르바이잔,79
2023,4,아제르바이잔,123
2023,5,아제르바이잔,167
2023,6,아제르바이잔,129
2023,7,아제르바이잔,334
2023,8,아제르바이잔,287
2023,9,아제르바이잔,161
2023,10,아제르바이잔,177
2023,11,아제르바이잔,191
2023,12,아제르바이잔,117
2024,1,아제르바이잔,110
2024,2,아제르바이잔,174
2024,3,아제르바이잔,177
2024,4,아제르바이잔,130
2024,5,아제르바이잔,156
2024,6,아제르바이잔,159
2024,7,아제르바이잔,319
2024,8,아제르바이잔,320
2024,9,아제르바이잔,202
2024,10,아제르바이잔,167
2024,11,아제르바이잔,123
2024,12,아제르바이잔,131
2023,1,아프가니스탄,28
2023,2,아프가니스탄,20
2023,3,아프가니스탄,24
2023,4,아프가니스탄,14
2023,5,아프가니스탄,31
2023,6,아프가니스탄,29
2023,7,아프가니스탄,29
2023,8,아프가니스탄,67
2023,9,아프가니스탄,32
2023,10,아프가니스탄,46
2023,11,아프가니스탄,39
2023,12,아프가니스탄,35
2024,1,아프가니스탄,23
2024,2,아프가니스탄,33
2024,3,아프가니스탄,31
2024,4,아프가니스탄,38
2024,5,아프가니스탄,37
2024,6,아프가니스탄,28
2024,7,아프가니스탄,34
2024,8,아프가니스탄,63
2024,9,아프가니스탄,44
2024,10,아프가니스탄,34
2024,11,아프가니스탄,18
2024,12,아프가니스탄,26
2023,2,안도라,3
2023,3,안도라,4
2023,4,안도라,12
2023,5,안도라,5
2023,7,안도라,3
2023,8,안도라,9
2023,9,안도라,7
2023,10,안도라,3
2024,2,안도라,5
2024,3,안도라,7
2024,4,안도라,4
2024,5,안도라,1
2024,6,안도라,17
2024,7,안도라,8
2024,8,안도라,5
2024,9,안도라,4
2024,10,안도라,4
2024,11,안도라,13
2023,1,알바니아,16
2023,2,알바니아,18
2023,3,알바니아,52
2023,4,알바니아,52
2023,5,알바니아,111
2023,6,알바니아,60
2023,7,알바니아,39
2023,8,알바니아,62
2023,9,알바니아,77
2023,10,알바니아,97
2023,11,알바니아,66
2023,12,알바니아,37
2024,1,알바니아,31
2024,2,알바니아,35
2024,3,알바니아,71
2024,4,알바니아,106
2024,5,알바니아,75
2024,6,알바니아,68
2024,7,알바니아,66
2024,8,알바니아,75
2024,9,알바니아,102
2024,10,알바니아,98
2024,11,알바니아,102
2024,12,알바니아,57
2023,1,알제리,55
2023,2,알제리,67
2023,3,알제리,55
2023,4,알제리,67
2023,5,알제리,187
2023,6,알제리,84
2023,7,알제리,140
2023,8,알제리,135
2023,9,알제리,124
2023,10,알제리,111
2023,11,알제리,131
2023,12,알제리,95
2024,1,알제리,95
2024,2,알제리,99
2024,3,알제리,79
2024,4,알제리,135
2024,5,알제리,133
2024,6,알제리,126
2024,7,알제리,158
2024,8,알제리,230
2024,9,알제리,201
2024,10,알제리,206
2024,11,알제리,160
2024,12,알제리,146
2023,1,앙골라,24
2023,2,앙골라,8
2023,3,앙골라,22
2023,4,앙골라,71
2023,5,앙골라,50
2023,6,앙골라,11
2023,7,앙골라,96
2023,8,앙골라,27
2023,9,앙골라,92
2023,10,앙골라,24
2023,11,앙골라,12
2023,12,앙골라,4
2024,1,앙골라,10
2024,2,앙골라,7
2024,3,앙골라,23
2024,4,앙골라,163
2024,5,앙골라,15
2024,6,앙골라,33
2024,7,앙골라,22
2024,8,앙골라,29
2024,9,앙골라,40
2024,10,앙골라,34
2024,11,앙골라,43
2024,12,앙골라,6
2023,1,앤티카바부다,8
2023,2,앤티카바부다,9
2023,3,앤티카바부다,12
2023,4,앤티카바부다,14
2023,5,앤티카바부다,9
2023,6,앤티카바부다,11
2023,7,앤티카바부다,21
2023,8,앤티카바부다,11
2023,9,앤티카바부다,14
2023,10,앤티카바부다,28
2023,11,앤티카바부다,16
2023,12,앤티카바부다,27
2024,1,앤티카바부다,6
2024,2,앤티카바부다,4
2024,3,앤티카바부다,12
2024,4,앤티카바부다,11
2024,5,앤티카바부다,14
2024,6,앤티카바부다,15
2024,7,앤티카바부다,23
2024,8,앤티카바부다,14
2024,9,앤티카바부다,11
2024,10,앤티카바부다,22
2024,11,앤티카바부다,14
2024,12,앤티카바부다,2
2023,1,에리트레아,1
2023,3,에리트레아,4
2023,4,에리트레아,1
2023,5,에리트레아,4
2023,6,에리트레아,1
2023,8,에리트레아,4
2023,9,에리트레아,3
2023,10,에리트레아,4
2023,11,에리트레아,5
2024,2,에리트레아,1
2024,3,에리트레아,2
2024,4,에리트레아,3
2024,5,에리트레아,4
2024,6,에리트레아,17
2024,9,에리트레아,3
2024,10,에리트레아,3
2024,11,에리트레아,3
2024,12,에리트레아,1
2023,1,에스와티니,1
2023,2,에스와티니,1
2023,3,에스와티니,6
2023,4,에스와티니,20
2023,5,에스와티니,12
2023,6,에스와티니,7
2023,7,에스와티니,15
2023,8,에스와티니,22
2023,9,에스와티니,5
2023,10,에스와티니,14
2023,11,에스와티니,8
2023,12,에스와티니,6
2024,1,에스와티니,3
2024,2,에스와티니,11
2024,3,에스와티니,3
2024,4,에스와티니,5
2024,5,에스와티니,69
2024,6,에스와티니,142
2024,7,에스와티니,18
2024,8,에스와티니,10
2024,9,에스와티니,13
2024,10,에스와티니,57
2024,11,에스와티니,7
2024,12,에스와티니,2
2023,1,에스토니아,58
2023,2,에스토니아,51
2023,3,에스토니아,162
2023,4,에스토니아,228
2023,5,에스토니아,159
2023,6,에스토니아,114
2023,7,에스토니아,177
2023,8,에스토니아,160
2023,9,에스토니아,138
2023,10,에스토니아,182
2023,11,에스토니아,164
2023,12,에스토니아,92
2024,1,에스토니아,145
2024,2,에스토니아,147
2024,3,에스토니아,252
2024,4,에스토니아,309
2024,5,에스토니아,184
2024,6,에스토니아,178
2024,7,에스토니아,127
2024,8,에스토니아,153
2024,9,에스토니아,223
2024,10,에스토니아,290
2024,11,에스토니아,209
2024,12,에스토니아,121
2023,1,에콰도르,83
2023,2,에콰도르,109
2023,3,에콰도르,163
2023,4,에콰도르,248
2023,5,에콰도르,151
2023,6,에콰도르,144
2023,7,에콰도르,415
2023,8,에콰도르,221
2023,9,에콰도르,206
2023,10,에콰도르,329
2023,11,에콰도르,134
2023,12,에콰도르,107
2024,1,에콰도르,95
2024,2,에콰도르,156
2024,3,에콰도르,243
2024,4,에콰도르,339
2024,5,에콰도르,250
2024,6,에콰도르,194
2024,7,에콰도르,308
2024,8,에콰도르,263
2024,9,에콰도르,355
2024,10,에콰도르,475
2024,11,에콰도르,238
2024,12,에콰도르,130
2023,1,에티오피아,565
2023,2,에티오피아,564
2023,3,에티오피아,631
2023,4,에티오피아,621
2023,5,에티오피아,630
2023,6,에티오피아,607
2023,7,에티오피아,741
2023,8,에티오피아,752
2023,9,에티오피아,737
2023,10,에티오피아,726
2023,11,에티오피아,1000
2023,12,에티오피아,770
2024,1,에티오피아,852
2024,2,에티오피아,921
2024,3,에티오피아,948
2024,4,에티오피아,890
2024,5,에티오피아,925
2024,6,에티오피아,895
2024,7,에티오피아,876
2024,8,에티오피아,1009
2024,9,에티오피아,941
2024,10,에티오피아,939
2024,11,에티오피아,1047
2024,12,에티오피아,829
2023,1,엘살바도르,33
2023,2,엘살바도르,43
2023,3,엘살바도르,67
2023,4,엘살바도르,65
2023,5,엘살바도르,140
2023,6,엘살바도르,140
2023,7,엘살바도르,186
2023,8,엘살바도르,108
2023,9,엘살바도르,89
2023,10,엘살바도르,164
2023,11,엘살바도르,67
2023,12,엘살바도르,51
2024,1,엘살바도르,45
2024,2,엘살바도르,52
2024,3,엘살바도르,91
2024,4,엘살바도르,109
2024,5,엘살바도르,72
2024,6,엘살바도르,86
2024,7,엘살바도르,117
2024,8,엘살바도르,158
2024,9,엘살바도르,136
2024,10,엘살바도르,89
2024,11,엘살바도르,63
2024,12,엘살바도르,58
2023,1,영국,6509
2023,2,영국,5697
2023,3,영국,11547
2023,4,영국,16159
2023,5,영국,11239
2023,6,영국,9206
2023,7,영국,14974
2023,8,영국,11250
2023,9,영국,11274
2023,10,영국,14365
2023,11,영국,10815
2023,12,영국,7845
2024,1,영국,7485
2024,2,영국,7679
2024,3,영국,16887
2024,4,영국,19914
2024,5,영국,14425
2024,6,영국,12322
2024,7,영국,12073
2024,8,영국,14500
2024,9,영국,14286
2024,10,영국,17573
2024,11,영국,11831
2024,12,영국,9205
2023,1,예멘,40
2023,2,예멘,64
2023,3,예멘,67
2023,4,예멘,45
2023,5,예멘,92
2023,6,예멘,54
2023,7,예멘,57
2023,8,예멘,117
2023,9,예멘,69
2023,10,예멘,73
2023,11,예멘,54
2023,12,예멘,53
2024,1,예멘,58
2024,2,예멘,103
2024,3,예멘,39
2024,4,예멘,85
2024,5,예멘,70
2024,6,예멘,62
2024,7,예멘,110
2024,8,예멘,109
2024,9,예멘,111
2024,10,예멘,108
2024,11,예멘,86
2024,12,예멘,50
2023,1,오만,29
2023,2,오만,33
2023,3,오만,50
2023,4,오만,54
2023,5,오만,130
2023,6,오만,93
2023,7,오만,212
2023,8,오만,82
2023,9,오만,102
2023,10,오만,175
2023,11,오만,109
2023,12,오만,61
2024,1,오만,72
2024,2,오만,57
2024,3,오만,36
2024,4,오만,160
2024,5,오만,130
2024,6,오만,200
2024,7,오만,248
2024,8,오만,205
2024,9,오만,202
2024,10,오만,193
2024,11,오만,165
2024,12,오만,119
2023,1,오스트레일리아,12808
2023,2,오스트레일리아,8015
2023,3,오스트레일리아,14326
2023,4,오스트레일리아,21436
2023,5,오스트레일리아,15870
2023,6,오스트레일리아,17275
2023,7,오스트레일리아,14635
2023,8,오스트레일리아,12476
2023,9,오스트레일리아,21814
2023,10,오스트레일리아,20188
2023,11,오스트레일리아,18779
2023,12,오스트레일리아,22997
2024,1,오스트레일리아,17431
2024,2,오스트레일리아,11147
2024,3,오스트레일리아,23048
2024,4,오스트레일리아,26675
2024,5,오스트레일리아,20597
2024,6,오스트레일리아,19513
2024,7,오스트레일리아,16410
2024,8,오스트레일리아,14926
2024,9,오스트레일리아,22583
2024,10,오스트레일리아,26914
2024,11,오스트레일리아,20687
2024,12,오스트레일리아,26548
2023,1,오스트리아,505
2023,2,오스트리아,641
2023,3,오스트리아,1171
2023,4,오스트리아,1497
2023,5,오스트리아,1041
2023,6,오스트리아,897
2023,7,오스트리아,1767
2023,8,오스트리아,1348
2023,9,오스트리아,1313
2023,10,오스트리아,1390
2023,11,오스트리아,1038
2023,12,오스트리아,644
2024,1,오스트리아,859
2024,2,오스트리아,786
2024,3,오스트리아,1666
2024,4,오스트리아,1746
2024,5,오스트리아,1415
2024,6,오스트리아,985
2024,7,오스트리아,1535
2024,8,오스트리아,1612
2024,9,오스트리아,1668
2024,10,오스트리아,1634
2024,11,오스트리아,1176
2024,12,오스트리아,823
2023,1,온두라스,21
2023,2,온두라스,22
2023,3,온두라스,136
2023,4,온두라스,108
2023,5,온두라스,277
2023,6,온두라스,406
2023,7,온두라스,280
2023,8,온두라스,257
2023,9,온두라스,193
2023,10,온두라스,255
2023,11,온두라스,122
2023,12,온두라스,45
2024,1,온두라스,30
2024,2,온두라스,46
2024,3,온두라스,202
2024,4,온두라스,216
2024,5,온두라스,126
2024,6,온두라스,141
2024,7,온두라스,132
2024,8,온두라스,140
2024,9,온두라스,196
2024,10,온두라스,180
2024,11,온두라스,118
2024,12,온두라스,59
2023,1,요르단,97
2023,2,요르단,166
2023,3,요르단,133
2023,4,요르단,102
2023,5,요르단,237
2023,6,요르단,222
2023,7,요르단,250
2023,8,요르단,214
2023,9,요르단,231
2023,10,요르단,263
2023,11,요르단,217
2023,12,요르단,161
2024,1,요르단,129
2024,2,요르단,134
2024,3,요르단,144
2024,4,요르단,176
2024,5,요르단,257
2024,6,요르단,192
2024,7,요르단,263
2024,8,요르단,290
2024,9,요르단,295
2024,10,요르단,265
2024,11,요르단,247
2024,12,요르단,167
2023,1,우간다,38
2023,2,우간다,35
2023,3,우간다,41
2023,4,우간다,47
2023,5,우간다,85
2023,6,우간다,54
2023,7,우간다,98
2023,8,우간다,136
2023,9,우간다,81
2023,10,우간다,84
2023,11,우간다,64
2023,12,우간다,21
2024,1,우간다,47
2024,2,우간다,59
2024,3,우간다,41
2024,4,우간다,80
2024,5,우간다,57
2024,6,우간다,126
2024,7,우간다,91
2024,8,우간다,131
2024,9,우간다,131
2024,10,우간다,96
2024,11,우간다,61
2024,12,우간다,55
2023,1,우루과이,24
2023,2,우루과이,32
2023,3,우루과이,107
2023,4,우루과이,70
2023,5,우루과이,194
2023,6,우루과이,37
2023,7,우루과이,71
2023,8,우루과이,32
2023,9,우루과이,62
2023,10,우루과이,61
2023,11,우루과이,25
2023,12,우루과이,32
2024,1,우루과이,37
2024,2,우루과이,45
2024,3,우루과이,134
2024,4,우루과이,118
2024,5,우루과이,100
2024,6,우루과이,65
2024,7,우루과이,257
2024,8,우루과이,63
2024,9,우루과이,57
2024,10,우루과이,104
2024,11,우루과이,49
2024,12,우루과이,57
2023,1,우즈베키스탄,4382
2023,2,우즈베키스탄,5238
2023,3,우즈베키스탄,4824
2023,4,우즈베키스탄,3783
2023,5,우즈베키스탄,4085
2023,6,우즈베키스탄,4502
2023,7,우즈베키스탄,5353
2023,8,우즈베키스탄,6974
2023,9,우즈베키스탄,6761
2023,10,우즈베키스탄,5422
2023,11,우즈베키스탄,4696
2023,12,우즈베키스탄,4150
2024,1,우즈베키스탄,5777
2024,2,우즈베키스탄,6915
2024,3,우즈베키스탄,5321
2024,4,우즈베키스탄,4526
2024,5,우즈베키스탄,4452
2024,6,우즈베키스탄,4606
2024,7,우즈베키스탄,5572
2024,8,우즈베키스탄,7752
2024,9,우즈베키스탄,8054
2024,10,우즈베키스탄,5115
2024,11,우즈베키스탄,4942
2024,12,우즈베키스탄,4227
2023,1,우크라이나,923
2023,2,우크라이나,774
2023,3,우크라이나,1203
2023,4,우크라이나,1360
2023,5,우크라이나,1433
2023,6,우크라이나,1522
2023,7,우크라이나,1353
2023,8,우크라이나,1594
2023,9,우크라이나,1391
2023,10,우크라이나,1888
2023,11,우크라이나,1662
2023,12,우크라이나,1332
2024,1,우크라이나,1636
2024,2,우크라이나,1784
2024,3,우크라이나,2104
2024,4,우크라이나,1935
2024,5,우크라이나,1991
2024,6,우크라이나,1906
2024,7,우크라이나,1760
2024,8,우크라이나,1911
2024,9,우크라이나,2129
2024,10,우크라이나,2246
2024,11,우크라이나,1878
2024,12,우크라이나,1641
2023,1,유고슬라비아,159
2023,2,유고슬라비아,160
2023,3,유고슬라비아,455
2023,4,유고슬라비아,542
2023,5,유고슬라비아,469
2023,6,유고슬라비아,352
2023,7,유고슬라비아,441
2023,8,유고슬라비아,361
2023,9,유고슬라비아,477
2023,10,유고슬라비아,566
2023,11,유고슬라비아,433
2023,12,유고슬라비아,177
2024,1,유고슬라비아,319
2024,2,유고슬라비아,311
2024,3,유고슬라비아,693
2024,4,유고슬라비아,808
2024,5,유고슬라비아,558
2024,6,유고슬라비아,399
2024,7,유고슬라비아,427
2024,8,유고슬라비아,457
2024,9,유고슬라비아,759
2024,10,유고슬라비아,742
2024,11,유고슬라비아,456
2024,12,유고슬라비아,360
2023,1,이라크,120
2023,2,이라크,100
2023,3,이라크,159
2023,4,이라크,109
2023,5,이라크,156
2023,6,이라크,210
2023,7,이라크,227
2023,8,이라크,220
2023,9,이라크,296
2023,10,이라크,225
2023,11,이라크,194
2023,12,이라크,122
2024,1,이라크,146
2024,2,이라크,246
2024,3,이라크,166
2024,4,이라크,202
2024,5,이라크,178
2024,6,이라크,202
2024,7,이라크,268
2024,8,이라크,251
2024,9,이라크,186
2024,10,이라크,315
2024,11,이라크,208
2024,12,이라크,133
2023,1,이란,135
2023,2,이란,165
2023,3,이란,267
2023,4,이란,202
2023,5,이란,308
2023,6,이란,259
2023,7,이란,302
2023,8,이란,349
2023,9,이란,499
2023,10,이란,395
2023,11,이란,267
2023,12,이란,253
2024,1,이란,210
2024,2,이란,249
2024,3,이란,528
2024,4,이란,310
2024,5,이란,364
2024,6,이란,351
2024,7,이란,351
2024,8,이란,735
2024,9,이란,486
2024,10,이란,312
2024,11,이란,308
2024,12,이란,219
2023,1,이스라엘,407
2023,2,이스라엘,416
2023,3,이스라엘,1561
2023,4,이스라엘,2285
2023,5,이스라엘,1665
2023,6,이스라엘,1062
2023,7,이스라엘,1189
2023,8,이스라엘,1493
2023,9,이스라엘,1894
2023,10,이스라엘,954
2023,11,이스라엘,404
2023,12,이스라엘,327
2024,1,이스라엘,472
2024,2,이스라엘,396
2024,3,이스라엘,1104
2024,4,이스라엘,1657
2024,5,이스라엘,1579
2024,6,이스라엘,928
2024,7,이스라엘,1148
2024,8,이스라엘,1275
2024,9,이스라엘,1650
2024,10,이스라엘,2821
2024,11,이스라엘,1380
2024,12,이스라엘,597
2023,1,이집트,321
2023,2,이집트,397
2023,3,이집트,434
2023,4,이집트,311
2023,5,이집트,526
2023,6,이집트,452
2023,7,이집트,539
2023,8,이집트,766
2023,9,이집트,580
2023,10,이집트,670
2023,11,이집트,511
2023,12,이집트,462
2024,1,이집트,428
2024,2,이집트,544
2024,3,이집트,408
2024,4,이집트,539
2024,5,이집트,569
2024,6,이집트,596
2024,7,이집트,527
2024,8,이집트,635
2024,9,이집트,820
2024,10,이집트,707
2024,11,이집트,590
2024,12,이집트,503
2023,1,이탈리아,1895
2023,2,이탈리아,1915
2023,3,이탈리아,3891
2023,4,이탈리아,4707
2023,5,이탈리아,3942
2023,6,이탈리아,3955
2023,7,이탈리아,4041
2023,8,이탈리아,7449
2023,9,이탈리아,4382
2023,10,이탈리아,4989
2023,11,이탈리아,4312
2023,12,이탈리아,2864
2024,1,이탈리아,2649
2024,2,이탈리아,2379
2024,3,이탈리아,5864
2024,4,이탈리아,6644
2024,5,이탈리아,5623
2024,6,이탈리아,5039
2024,7,이탈리아,4696
2024,8,이탈리아,9376
2024,9,이탈리아,5789
2024,10,이탈리아,6870
2024,11,이탈리아,5469
2024,12,이탈리아,3868
2023,1,인도,4655
2023,2,인도,4830
2023,3,인도,8560
2023,4,인도,9849
2023,5,인도,10943
2023,6,인도,11654
2023,7,인도,11225
2023,8,인도,11317
2023,9,인도,11133
2023,10,인도,19585
2023,11,인도,11623
2023,12,인도,9362
2024,1,인도,10087
2024,2,인도,9693
2024,3,인도,16658
2024,4,인도,17879
2024,5,인도,18392
2024,6,인도,17844
2024,7,인도,14512
2024,8,인도,16038
2024,9,인도,17275
2024,10,인도,16761
2024,11,인도,13145
2024,12,인도,10835
2023,1,인도네시아,13026
2023,2,인도네시아,14344
2023,3,인도네시아,18669
2023,4,인도네시아,23402
2023,5,인도네시아,22728
2023,6,인도네시아,22084
2023,7,인도네시아,18145
2023,8,인도네시아,18757
2023,9,인도네시아,17026
2023,10,인도네시아,30577
2023,11,인도네시아,25814
2023,12,인도네시아,27901
2024,1,인도네시아,19571
2024,2,인도네시아,19716
2024,3,인도네시아,26335
2024,4,인도네시아,39173
2024,5,인도네시아,31941
2024,6,인도네시아,29335
2024,7,인도네시아,23045
2024,8,인도네시아,24573
2024,9,인도네시아,27525
2024,10,인도네시아,34569
2024,11,인도네시아,29319
2024,12,인도네시아,33935
2023,1,일본,70071
2023,2,일본,96723
2023,3,일본,194327
2023,4,일본,130217
2023,5,일본,185770
2023,6,일본,198558
2023,7,일본,213960
2023,8,일본,267386
2023,9,일본,252324
2023,10,일본,257778
2023,11,일본,280566
2023,12,일본,197999
2024,1,일본,146878
2024,2,일본,187103
2024,3,일본,341258
2024,4,일본,231551
2024,5,일본,281078
2024,6,일본,260943
2024,7,일본,245667
2024,8,일본,327711
2024,9,일본,313618
2024,10,일본,326035
2024,11,일본,343826
2024,12,일본,253074
